transaction_id,customer_id,product_id,quantity,discount_percent,tax_rate,order_timestamp,payment_method,store_id,employee_id,order_status
TXN-124251,12436,20043,3,0.02,0.08,2025-11-01 08:51:01,PayPal,145,3424,Cancelled
TXN-124252,10295,20287,7,0.12,0.08,2024-07-10 08:51:01,Bank Transfer,120,3076,Shipped
TXN-124253,10480,20337,6,0.21,0.08,2024-12-13 08:51:01,Bank Transfer,135,3226,Completed
TXN-124254,10984,20587,9,0.18,0.08,2024-07-25 08:51:01,Credit Card,127,3032,Cancelled
TXN-124255,10177,20358,1,0.25,0.08,2026-03-02 08:51:01,Bank Transfer,149,3394,Pending
TXN-124256,11399,20098,13,0.09,0.08,2024-11-10 08:51:01,PayPal,118,3030,Pending
TXN-124257,11137,20018,15,0.26,0.08,2024-12-01 08:51:01,Credit Card,146,3182,Pending
TXN-124258,11592,20112,8,0.04,0.08,2025-08-07 08:51:01,Bank Transfer,128,3485,Completed
TXN-124259,10545,20400,9,0.02,0.08,2025-06-15 08:51:01,Credit Card,141,3219,Shipped
TXN-124260,11337,20253,2,0.01,0.08,2025-10-25 08:51:01,Credit Card,127,3201,Pending
TXN-124261,12861,20089,11,0.04,0.08,2025-09-19 08:51:01,PayPal,101,3010,Cancelled
TXN-124262,10622,20571,7,0.15,0.08,2025-12-06 08:51:01,Credit Card,142,3432,Cancelled
TXN-124263,11715,20123,9,0.19,0.08,2025-07-15 08:51:01,Bank Transfer,141,3285,Pending
TXN-124264,11549,20112,4,0.22,0.08,2026-03-17 08:51:01,Bank Transfer,141,3075,Pending
TXN-124265,10310,20294,13,0.18,0.08,2025-10-04 08:51:01,Credit Card,124,3346,Cancelled
TXN-124266,11899,20344,5,0.18,0.08,2025-12-04 08:51:01,Credit Card,138,3378,Completed
TXN-124267,10689,20323,11,0.17,0.08,2025-02-13 08:51:01,PayPal,134,3154,Shipped
TXN-124268,10830,20215,12,0.02,0.08,2025-05-09 08:51:01,PayPal,124,3031,Cancelled
TXN-124269,12983,20062,12,0.09,0.08,2025-04-16 08:51:01,PayPal,140,3232,Completed
TXN-124270,12464,20263,5,0.27,0.08,2024-04-29 08:51:01,Credit Card,145,3235,Cancelled
TXN-124271,12138,20171,10,0.01,0.08,2026-03-05 08:51:01,PayPal,126,3376,Completed
TXN-124272,10799,20142,6,0.06,0.08,2025-04-19 08:51:01,Credit Card,102,3028,Shipped
TXN-124273,10462,20573,3,0.15,0.08,2024-11-29 08:51:01,Bank Transfer,112,3435,Completed
TXN-124274,11043,20561,3,0.22,0.08,2024-12-04 08:51:01,Bank Transfer,103,3135,Shipped
TXN-124275,12423,20009,8,0.1,0.08,2025-05-27 08:51:01,Bank Transfer,104,3406,Completed
TXN-124276,11114,20201,9,0.02,0.08,2025-04-27 08:51:01,Bank Transfer,105,3042,Cancelled
TXN-124277,12280,20016,8,0.13,0.08,2024-07-18 08:51:01,Credit Card,122,3320,Pending
TXN-124278,11885,20386,15,0.24,0.08,2026-03-10 08:51:01,Bank Transfer,132,3381,Cancelled
TXN-124279,11148,20036,9,0.13,0.08,2025-09-08 08:51:01,Credit Card,115,3229,Completed
TXN-124280,12397,20525,12,0.26,0.08,2024-11-12 08:51:01,Credit Card,145,3097,Pending
TXN-124281,11188,20046,1,0.02,0.08,2025-07-15 08:51:01,PayPal,127,3250,Shipped
TXN-124282,10333,20400,3,0.05,0.08,2025-09-22 08:51:01,Bank Transfer,144,3125,Shipped
TXN-124283,10942,20237,13,0.04,0.08,2026-02-26 08:51:01,PayPal,137,3059,Pending
TXN-124284,10587,20507,11,0.03,0.08,2025-04-23 08:51:01,PayPal,106,3283,Pending
TXN-124285,11609,20030,1,0.25,0.08,2024-11-06 08:51:01,PayPal,137,3384,Shipped
TXN-124286,10315,20397,4,0.15,0.08,2025-04-01 08:51:01,PayPal,103,3414,Completed
TXN-124287,10350,20004,11,0.28,0.08,2025-11-19 08:51:01,PayPal,136,3384,Cancelled
TXN-124288,12822,20547,15,0.05,0.08,2024-10-17 08:51:01,Credit Card,123,3378,Pending
TXN-124289,11356,20116,9,0.11,0.08,2025-01-28 08:51:01,PayPal,124,3040,Shipped
TXN-124290,10053,20525,13,0.22,0.08,2025-12-13 08:51:01,Credit Card,113,3263,Cancelled
TXN-124291,11537,20045,8,0.14,0.08,2025-08-23 08:51:01,Credit Card,110,3253,Pending
TXN-124292,11314,20381,2,0.03,0.08,2025-09-04 08:51:01,PayPal,120,3344,Cancelled
TXN-124293,11351,20457,6,0.27,0.08,2025-02-22 08:51:01,Credit Card,121,3417,Completed
TXN-124294,12528,20261,11,0.27,0.08,2024-08-18 08:51:01,Credit Card,123,3485,Cancelled
TXN-124295,12392,20256,4,0.01,0.08,2024-04-13 08:51:01,PayPal,133,3116,Cancelled
TXN-124296,12279,20027,3,0.15,0.08,2024-04-18 08:51:01,PayPal,102,3140,Shipped
TXN-124297,12609,20520,12,0.14,0.08,2025-10-28 08:51:01,Bank Transfer,129,3183,Shipped
TXN-124298,10481,20477,1,0.28,0.08,2024-05-21 08:51:01,Bank Transfer,105,3068,Cancelled
TXN-124299,12166,20315,4,0.29,0.08,2025-02-01 08:51:01,Credit Card,144,3441,Pending
TXN-124300,10762,20003,7,0.25,0.08,2025-02-03 08:51:01,PayPal,149,3046,Shipped
TXN-124301,12007,20542,13,0.22,0.08,2025-07-17 08:51:01,Credit Card,132,3198,Completed
TXN-124302,12313,20265,6,0.23,0.08,2025-12-24 08:51:01,PayPal,139,3041,Shipped
TXN-124303,12142,20441,10,0.12,0.08,2025-05-05 08:51:01,Credit Card,101,3317,Pending
TXN-124304,10214,20595,6,0.24,0.08,2024-10-29 08:51:01,PayPal,108,3206,Completed
TXN-124305,11869,20217,4,0.12,0.08,2025-12-14 08:51:01,Credit Card,106,3359,Completed
TXN-124306,11443,20405,13,0.27,0.08,2024-04-23 08:51:01,Bank Transfer,105,3357,Shipped
TXN-124307,11038,20461,9,0.17,0.08,2025-09-19 08:51:01,Bank Transfer,137,3094,Pending
TXN-124308,12663,20514,8,0.21,0.08,2024-09-09 08:51:01,Bank Transfer,148,3007,Cancelled
TXN-124309,10422,20431,4,0.08,0.08,2025-11-01 08:51:01,Credit Card,110,3189,Pending
TXN-124310,11138,20271,13,0.16,0.08,2024-08-12 08:51:01,Credit Card,121,3076,Pending
TXN-124311,11142,20569,13,0.28,0.08,2025-07-14 08:51:01,Credit Card,105,3195,Completed
TXN-124312,11287,20559,13,0.15,0.08,2025-04-18 08:51:01,Bank Transfer,118,3043,Completed
TXN-124313,11783,20201,9,0.18,0.08,2024-07-11 08:51:01,Credit Card,144,3431,Completed
TXN-124314,12281,20192,13,0.25,0.08,2024-09-22 08:51:01,PayPal,126,3080,Completed
TXN-124315,11029,20516,9,0.06,0.08,2024-10-14 08:51:01,Bank Transfer,121,3495,Cancelled
TXN-124316,10709,20152,14,0.3,0.08,2024-06-27 08:51:01,Bank Transfer,146,3064,Shipped
TXN-124317,11637,20246,10,0.12,0.08,2025-08-04 08:51:01,Credit Card,103,3202,Cancelled
TXN-124318,11805,20088,13,0.15,0.08,2025-12-25 08:51:01,PayPal,149,3324,Completed
TXN-124319,12394,20074,4,0.05,0.08,2024-07-21 08:51:01,PayPal,136,3138,Pending
TXN-124320,10468,20032,12,0.0,0.08,2025-04-27 08:51:01,Bank Transfer,143,3057,Completed
TXN-124321,11133,20415,7,0.12,0.08,2025-02-16 08:51:01,Credit Card,144,3139,Shipped
TXN-124322,11731,20557,13,0.18,0.08,2025-05-17 08:51:01,Credit Card,107,3471,Shipped
TXN-124323,10769,20427,2,0.11,0.08,2025-08-07 08:51:01,Bank Transfer,149,3019,Pending
TXN-124324,11853,20351,13,0.27,0.08,2025-03-11 08:51:01,Credit Card,144,3347,Completed
TXN-124325,10407,20077,14,0.02,0.08,2026-02-08 08:51:01,Credit Card,110,3044,Completed
TXN-124326,10345,20463,6,0.18,0.08,2024-04-27 08:51:01,Credit Card,112,3384,Completed
TXN-124327,10996,20430,11,0.03,0.08,2024-08-28 08:51:01,Credit Card,133,3274,Cancelled
TXN-124328,10617,20520,7,0.22,0.08,2025-01-22 08:51:01,PayPal,103,3300,Shipped
TXN-124329,11265,20024,9,0.08,0.08,2024-12-12 08:51:01,Bank Transfer,113,3145,Pending
TXN-124330,12680,20140,15,0.17,0.08,2025-10-31 08:51:01,PayPal,135,3131,Shipped
TXN-124331,11928,20400,7,0.19,0.08,2025-03-12 08:51:01,Bank Transfer,117,3371,Completed
TXN-124332,11833,20310,2,0.25,0.08,2025-12-11 08:51:01,Bank Transfer,146,3172,Cancelled
TXN-124333,11813,20404,9,0.3,0.08,2024-07-18 08:51:01,Credit Card,145,3349,Cancelled
TXN-124334,10708,20119,11,0.29,0.08,2024-05-23 08:51:01,PayPal,148,3224,Completed
TXN-124335,11966,20118,2,0.19,0.08,2024-11-25 08:51:01,Bank Transfer,131,3446,Pending
TXN-124336,10147,20425,7,0.12,0.08,2025-02-28 08:51:01,Bank Transfer,147,3217,Pending
TXN-124337,11587,20391,1,0.28,0.08,2025-04-24 08:51:01,Bank Transfer,132,3076,Completed
TXN-124338,10456,20471,5,0.19,0.08,2024-12-02 08:51:01,PayPal,110,3418,Shipped
TXN-124339,10209,20158,15,0.18,0.08,2025-08-06 08:51:01,Credit Card,124,3154,Pending
TXN-124340,10065,20446,9,0.23,0.08,2024-07-03 08:51:01,Bank Transfer,132,3224,Shipped
TXN-124341,10840,20288,13,0.28,0.08,2025-07-08 08:51:01,Credit Card,120,3382,Cancelled
TXN-124342,12642,20491,11,0.28,0.08,2025-10-05 08:51:01,PayPal,111,3436,Cancelled
TXN-124343,12521,20211,3,0.17,0.08,2024-08-25 08:51:01,Credit Card,118,3250,Pending
TXN-124344,11032,20426,5,0.04,0.08,2024-08-17 08:51:01,PayPal,143,3042,Cancelled
TXN-124345,10369,20372,8,0.01,0.08,2025-05-17 08:51:01,Bank Transfer,130,3035,Shipped
TXN-124346,12508,20310,15,0.11,0.08,2024-11-30 08:51:01,Credit Card,123,3057,Shipped
TXN-124347,12757,20215,2,0.1,0.08,2024-05-31 08:51:01,Credit Card,130,3131,Cancelled
TXN-124348,10802,20586,5,0.04,0.08,2024-11-05 08:51:01,PayPal,112,3356,Pending
TXN-124349,10514,20241,13,0.22,0.08,2025-09-15 08:51:01,Credit Card,142,3299,Shipped
TXN-124350,10885,20466,15,0.12,0.08,2024-07-30 08:51:01,PayPal,148,3489,Shipped
TXN-124351,10014,20231,10,0.24,0.08,2025-07-03 08:51:01,Credit Card,130,3021,Shipped
TXN-124352,10043,20298,14,0.23,0.08,2026-02-23 08:51:01,PayPal,137,3114,Pending
TXN-124353,12560,20274,1,0.13,0.08,2024-09-01 08:51:01,Bank Transfer,132,3242,Completed
TXN-124354,10534,20398,11,0.09,0.08,2024-09-01 08:51:01,PayPal,123,3233,Shipped
TXN-124355,11445,20135,12,0.08,0.08,2025-10-29 08:51:01,Bank Transfer,148,3148,Shipped
TXN-124356,10620,20580,15,0.23,0.08,2025-11-11 08:51:01,Bank Transfer,113,3250,Completed
TXN-124357,11068,20552,11,0.12,0.08,2025-03-08 08:51:01,Credit Card,118,3343,Pending
TXN-124358,12260,20322,11,0.19,0.08,2025-09-11 08:51:01,Credit Card,139,3391,Pending
TXN-124359,12389,20263,4,0.21,0.08,2025-08-17 08:51:01,PayPal,104,3408,Completed
TXN-124360,12736,20140,13,0.07,0.08,2025-12-08 08:51:01,Credit Card,116,3281,Completed
TXN-124361,12033,20291,6,0.3,0.08,2026-01-04 08:51:01,PayPal,145,3445,Completed
TXN-124362,11688,20230,4,0.13,0.08,2025-07-08 08:51:01,PayPal,110,3423,Cancelled
TXN-124363,12181,20420,2,0.22,0.08,2025-10-06 08:51:01,Bank Transfer,129,3304,Completed
TXN-124364,11986,20114,1,0.13,0.08,2024-11-30 08:51:01,PayPal,147,3292,Pending
TXN-124365,12166,20118,12,0.28,0.08,2024-06-03 08:51:01,PayPal,148,3388,Pending
TXN-124366,10906,20098,5,0.27,0.08,2025-04-02 08:51:01,Bank Transfer,122,3105,Cancelled
TXN-124367,11547,20534,7,0.25,0.08,2026-01-24 08:51:01,PayPal,108,3158,Pending
TXN-124368,12818,20178,6,0.08,0.08,2026-03-01 08:51:01,Bank Transfer,121,3187,Completed
TXN-124369,11865,20221,9,0.29,0.08,2024-06-12 08:51:01,Bank Transfer,118,3120,Completed
TXN-124370,10990,20325,7,0.22,0.08,2025-04-06 08:51:01,PayPal,100,3223,Cancelled
TXN-124371,12804,20504,2,0.14,0.08,2024-11-23 08:51:01,Credit Card,144,3389,Shipped
TXN-124372,11616,20540,4,0.28,0.08,2025-08-18 08:51:01,Bank Transfer,105,3304,Cancelled
TXN-124373,10722,20526,14,0.14,0.08,2024-07-26 08:51:01,Bank Transfer,140,3436,Shipped
TXN-124374,11997,20513,8,0.01,0.08,2025-04-26 08:51:01,Bank Transfer,110,3200,Pending
TXN-124375,12228,20406,14,0.22,0.08,2025-05-05 08:51:01,Bank Transfer,143,3079,Cancelled
TXN-124376,10414,20027,5,0.18,0.08,2024-08-13 08:51:01,Credit Card,112,3197,Completed
TXN-124377,10196,20190,14,0.23,0.08,2026-01-07 08:51:01,PayPal,124,3127,Cancelled
TXN-124378,11269,20387,15,0.2,0.08,2024-12-31 08:51:01,Credit Card,142,3118,Shipped
TXN-124379,12004,20042,11,0.3,0.08,2024-10-23 08:51:01,Bank Transfer,104,3127,Pending
TXN-124380,11506,20361,5,0.19,0.08,2025-09-30 08:51:01,PayPal,141,3481,Pending
TXN-124381,10067,20411,11,0.29,0.08,2025-03-18 08:51:01,Credit Card,135,3281,Pending
TXN-124382,11570,20285,5,0.1,0.08,2025-04-19 08:51:01,Credit Card,107,3296,Completed
TXN-124383,12730,20214,5,0.2,0.08,2025-05-25 08:51:01,Credit Card,105,3374,Pending
TXN-124384,11057,20176,7,0.2,0.08,2024-08-27 08:51:01,PayPal,119,3144,Completed
TXN-124385,12330,20444,7,0.02,0.08,2025-04-26 08:51:01,Bank Transfer,127,3389,Shipped
TXN-124386,10889,20156,8,0.23,0.08,2025-06-24 08:51:01,Credit Card,149,3205,Shipped
TXN-124387,12605,20302,3,0.02,0.08,2026-01-31 08:51:01,Credit Card,127,3261,Completed
TXN-124388,11023,20130,11,0.28,0.08,2026-01-07 08:51:01,Credit Card,113,3323,Completed
TXN-124389,11725,20486,14,0.2,0.08,2024-09-06 08:51:01,Credit Card,133,3233,Pending
TXN-124390,11100,20272,5,0.02,0.08,2024-06-26 08:51:01,PayPal,136,3457,Cancelled
TXN-124391,10192,20540,14,0.28,0.08,2024-05-09 08:51:01,Bank Transfer,140,3358,Pending
TXN-124392,12464,20584,10,0.07,0.08,2025-08-20 08:51:01,Credit Card,138,3235,Pending
TXN-124393,10796,20011,4,0.26,0.08,2024-09-20 08:51:01,PayPal,115,3332,Cancelled
TXN-124394,10427,20570,6,0.29,0.08,2024-12-14 08:51:01,Bank Transfer,133,3270,Cancelled
TXN-124395,11306,20220,15,0.06,0.08,2025-05-06 08:51:01,Credit Card,132,3476,Pending
TXN-124396,11987,20202,7,0.2,0.08,2024-11-28 08:51:01,Bank Transfer,139,3258,Pending
TXN-124397,10095,20444,7,0.14,0.08,2024-07-02 08:51:01,Bank Transfer,127,3215,Pending
TXN-124398,10609,20293,5,0.17,0.08,2025-04-11 08:51:01,PayPal,116,3447,Cancelled
TXN-124399,12909,20178,2,0.02,0.08,2024-11-13 08:51:01,PayPal,146,3390,Pending
TXN-124400,10989,20191,4,0.3,0.08,2025-07-25 08:51:01,Credit Card,144,3454,Pending
TXN-124401,11608,20002,6,0.25,0.08,2025-07-15 08:51:01,PayPal,148,3209,Completed
TXN-124402,10872,20321,4,0.06,0.08,2025-11-24 08:51:01,Bank Transfer,141,3235,Cancelled
TXN-124403,10127,20590,9,0.14,0.08,2025-07-22 08:51:01,Credit Card,130,3139,Shipped
TXN-124404,12760,20354,14,0.08,0.08,2025-11-23 08:51:01,Bank Transfer,137,3285,Pending
TXN-124405,11691,20539,4,0.1,0.08,2024-08-24 08:51:01,Bank Transfer,139,3018,Shipped
TXN-124406,11199,20530,12,0.04,0.08,2024-04-07 08:51:01,PayPal,100,3310,Cancelled
TXN-124407,11578,20098,11,0.02,0.08,2024-08-13 08:51:01,Credit Card,115,3415,Completed
TXN-124408,10050,20434,7,0.21,0.08,2025-03-23 08:51:01,Credit Card,107,3112,Shipped
TXN-124409,11193,20397,2,0.03,0.08,2025-01-01 08:51:01,Credit Card,120,3296,Pending
TXN-124410,12252,20408,9,0.18,0.08,2024-11-02 08:51:01,PayPal,116,3031,Shipped
TXN-124411,11785,20360,10,0.22,0.08,2025-05-11 08:51:01,Credit Card,142,3142,Completed
TXN-124412,12511,20021,10,0.26,0.08,2025-10-01 08:51:01,Bank Transfer,136,3232,Shipped
TXN-124413,10465,20084,5,0.12,0.08,2025-08-18 08:51:01,Credit Card,132,3194,Shipped
TXN-124414,10380,20124,11,0.08,0.08,2024-11-25 08:51:01,PayPal,122,3372,Completed
TXN-124415,11335,20009,7,0.07,0.08,2025-08-06 08:51:01,PayPal,145,3067,Completed
TXN-124416,12001,20531,15,0.01,0.08,2024-03-26 08:51:01,Credit Card,137,3367,Cancelled
TXN-124417,10830,20190,15,0.0,0.08,2026-01-17 08:51:01,PayPal,132,3155,Pending
TXN-124418,12324,20213,10,0.29,0.08,2025-11-07 08:51:01,Bank Transfer,128,3452,Cancelled
TXN-124419,12009,20258,10,0.13,0.08,2025-01-28 08:51:01,Bank Transfer,100,3234,Pending
TXN-124420,12426,20244,1,0.17,0.08,2025-02-10 08:51:01,Bank Transfer,139,3027,Cancelled
TXN-124421,11344,20223,9,0.26,0.08,2025-04-02 08:51:01,PayPal,133,3304,Shipped
TXN-124422,11048,20013,10,0.21,0.08,2025-05-02 08:51:01,PayPal,122,3362,Pending
TXN-124423,11475,20155,3,0.05,0.08,2024-10-18 08:51:01,Bank Transfer,130,3492,Shipped
TXN-124424,12129,20032,4,0.02,0.08,2025-11-24 08:51:01,Credit Card,140,3023,Cancelled
TXN-124425,12077,20522,7,0.03,0.08,2025-10-27 08:51:01,PayPal,101,3162,Completed
TXN-124426,11305,20318,10,0.13,0.08,2025-07-04 08:51:01,Credit Card,141,3210,Cancelled
TXN-124427,10203,20431,3,0.0,0.08,2026-03-19 08:51:01,Credit Card,101,3459,Pending
TXN-124428,11639,20047,13,0.17,0.08,2025-06-14 08:51:01,Credit Card,141,3194,Completed
TXN-124429,12791,20012,3,0.1,0.08,2024-06-17 08:51:01,Bank Transfer,110,3128,Cancelled
TXN-124430,10672,20067,7,0.09,0.08,2024-05-16 08:51:01,PayPal,132,3022,Cancelled
TXN-124431,11353,20091,14,0.2,0.08,2025-10-25 08:51:01,PayPal,128,3310,Pending
TXN-124432,10425,20455,9,0.27,0.08,2025-08-27 08:51:01,Credit Card,115,3364,Pending
TXN-124433,10585,20510,5,0.14,0.08,2025-05-07 08:51:01,PayPal,106,3337,Cancelled
TXN-124434,12099,20222,8,0.19,0.08,2025-04-20 08:51:01,PayPal,104,3193,Completed
TXN-124435,12550,20568,12,0.25,0.08,2025-08-25 08:51:01,Bank Transfer,107,3347,Shipped
TXN-124436,12668,20006,11,0.02,0.08,2025-04-28 08:51:01,Bank Transfer,137,3346,Cancelled
TXN-124437,10063,20587,3,0.22,0.08,2025-03-29 08:51:01,Bank Transfer,122,3141,Pending
TXN-124438,10765,20551,5,0.29,0.08,2024-09-03 08:51:01,Bank Transfer,118,3399,Completed
TXN-124439,12857,20057,4,0.09,0.08,2024-08-29 08:51:01,Bank Transfer,147,3172,Completed
TXN-124440,12733,20459,13,0.05,0.08,2024-07-07 08:51:01,Bank Transfer,149,3123,Cancelled
TXN-124441,12590,20452,12,0.11,0.08,2024-11-22 08:51:01,PayPal,133,3420,Cancelled
TXN-124442,11678,20037,6,0.04,0.08,2025-08-02 08:51:01,Bank Transfer,103,3492,Shipped
TXN-124443,10932,20152,13,0.2,0.08,2024-04-23 08:51:01,Credit Card,140,3258,Shipped
TXN-124444,10578,20574,6,0.08,0.08,2024-08-27 08:51:01,PayPal,145,3400,Cancelled
TXN-124445,10721,20010,13,0.04,0.08,2024-06-12 08:51:01,Bank Transfer,119,3247,Completed
TXN-124446,12108,20383,13,0.13,0.08,2025-06-22 08:51:01,Credit Card,149,3160,Shipped
TXN-124447,10725,20151,15,0.06,0.08,2024-10-18 08:51:01,Bank Transfer,140,3473,Pending
TXN-124448,12501,20272,8,0.2,0.08,2026-02-22 08:51:01,Credit Card,103,3111,Cancelled
TXN-124449,12118,20491,2,0.05,0.08,2024-11-20 08:51:01,Bank Transfer,135,3227,Completed
TXN-124450,10384,20511,10,0.16,0.08,2025-04-18 08:51:01,PayPal,126,3475,Shipped
TXN-124451,12033,20431,7,0.24,0.08,2024-05-20 08:51:01,PayPal,125,3085,Cancelled
TXN-124452,11782,20140,14,0.05,0.08,2025-08-08 08:51:01,Credit Card,115,3286,Completed
TXN-124453,10482,20205,1,0.13,0.08,2025-10-18 08:51:01,Credit Card,131,3214,Cancelled
TXN-124454,11166,20341,13,0.08,0.08,2024-11-21 08:51:01,Bank Transfer,107,3211,Shipped
TXN-124455,11754,20567,5,0.19,0.08,2025-05-24 08:51:01,Credit Card,127,3428,Pending
TXN-124456,10549,20167,12,0.15,0.08,2024-11-22 08:51:01,Credit Card,124,3408,Shipped
TXN-124457,12893,20370,1,0.18,0.08,2025-02-14 08:51:01,Bank Transfer,104,3302,Shipped
TXN-124458,12316,20105,10,0.23,0.08,2025-06-01 08:51:01,PayPal,149,3355,Shipped
TXN-124459,11657,20512,7,0.12,0.08,2024-07-29 08:51:01,Credit Card,132,3209,Completed
TXN-124460,12528,20463,2,0.26,0.08,2025-04-01 08:51:01,Bank Transfer,109,3377,Pending
TXN-124461,12767,20089,13,0.01,0.08,2025-09-23 08:51:01,Bank Transfer,118,3357,Cancelled
TXN-124462,12960,20599,12,0.03,0.08,2024-08-24 08:51:01,Bank Transfer,120,3005,Cancelled
TXN-124463,10573,20244,5,0.07,0.08,2024-07-11 08:51:01,Credit Card,126,3324,Shipped
TXN-124464,12739,20526,11,0.15,0.08,2025-11-09 08:51:01,Credit Card,140,3155,Pending
TXN-124465,10564,20441,2,0.16,0.08,2024-12-07 08:51:01,Credit Card,108,3347,Pending
TXN-124466,10985,20031,6,0.27,0.08,2025-05-12 08:51:01,PayPal,134,3170,Shipped
TXN-124467,10019,20260,9,0.06,0.08,2024-07-02 08:51:01,Bank Transfer,112,3075,Pending
TXN-124468,10500,20064,2,0.14,0.08,2026-01-05 08:51:01,Bank Transfer,142,3249,Pending
TXN-124469,11067,20335,3,0.01,0.08,2024-12-13 08:51:01,PayPal,128,3121,Completed
TXN-124470,10763,20101,1,0.13,0.08,2024-05-10 08:51:01,Bank Transfer,111,3493,Shipped
TXN-124471,12376,20585,2,0.01,0.08,2025-10-08 08:51:01,Bank Transfer,130,3440,Shipped
TXN-124472,12196,20002,4,0.09,0.08,2024-04-20 08:51:01,Bank Transfer,119,3486,Completed
TXN-124473,11751,20229,6,0.02,0.08,2025-08-16 08:51:01,Credit Card,122,3366,Pending
TXN-124474,12272,20384,6,0.08,0.08,2024-04-25 08:51:01,Bank Transfer,105,3122,Completed
TXN-124475,11902,20314,7,0.15,0.08,2025-08-22 08:51:01,PayPal,100,3313,Completed
TXN-124476,12151,20049,9,0.02,0.08,2024-06-02 08:51:01,Bank Transfer,113,3186,Completed
TXN-124477,11771,20249,11,0.06,0.08,2024-08-18 08:51:01,PayPal,130,3106,Pending
TXN-124478,11752,20576,8,0.16,0.08,2025-11-02 08:51:01,Bank Transfer,105,3398,Completed
TXN-124479,10271,20564,13,0.3,0.08,2024-10-09 08:51:01,Bank Transfer,119,3175,Cancelled
TXN-124480,12291,20259,6,0.22,0.08,2026-02-12 08:51:01,Bank Transfer,130,3219,Cancelled
TXN-124481,11583,20178,9,0.04,0.08,2024-07-16 08:51:01,Credit Card,122,3334,Completed
TXN-124482,11843,20401,7,0.28,0.08,2024-04-14 08:51:01,Bank Transfer,133,3357,Completed
TXN-124483,11529,20098,10,0.18,0.08,2024-10-22 08:51:01,Credit Card,110,3012,Completed
TXN-124484,11401,20318,4,0.25,0.08,2025-10-23 08:51:01,Credit Card,114,3088,Cancelled
TXN-124485,10595,20366,13,0.02,0.08,2024-12-16 08:51:01,Credit Card,132,3494,Completed
TXN-124486,12495,20163,11,0.09,0.08,2025-09-11 08:51:01,PayPal,112,3016,Pending
TXN-124487,11823,20042,11,0.16,0.08,2025-05-20 08:51:01,Credit Card,116,3207,Shipped
TXN-124488,12025,20415,1,0.01,0.08,2024-11-17 08:51:01,Bank Transfer,113,3006,Shipped
TXN-124489,10456,20486,2,0.2,0.08,2024-07-26 08:51:01,Bank Transfer,121,3275,Pending
TXN-124490,12335,20419,14,0.29,0.08,2025-04-19 08:51:01,Credit Card,132,3263,Cancelled
TXN-124491,11987,20235,11,0.2,0.08,2025-04-07 08:51:01,Credit Card,117,3017,Cancelled
TXN-124492,10132,20421,7,0.18,0.08,2025-08-07 08:51:01,Bank Transfer,127,3409,Pending
TXN-124493,10338,20146,4,0.08,0.08,2025-12-07 08:51:01,Bank Transfer,128,3392,Shipped
TXN-124494,10719,20221,15,0.07,0.08,2025-04-02 08:51:01,Credit Card,141,3458,Completed
TXN-124495,12183,20134,14,0.24,0.08,2025-09-25 08:51:01,Bank Transfer,140,3175,Cancelled
TXN-124496,12740,20505,5,0.06,0.08,2025-03-17 08:51:01,Credit Card,128,3214,Shipped
TXN-124497,11303,20278,11,0.07,0.08,2024-10-01 08:51:01,PayPal,100,3416,Cancelled
TXN-124498,12688,20060,14,0.16,0.08,2025-11-06 08:51:01,Bank Transfer,105,3048,Pending
TXN-124499,12288,20291,4,0.01,0.08,2025-11-13 08:51:01,PayPal,129,3206,Shipped
TXN-124500,10020,20213,11,0.19,0.08,2025-11-30 08:51:01,Credit Card,134,3094,Pending
TXN-124501,12099,20366,11,0.14,0.08,2025-02-06 08:51:01,PayPal,137,3131,Pending
TXN-124502,12625,20515,10,0.24,0.08,2025-07-23 08:51:01,Bank Transfer,147,3224,Shipped
TXN-124503,12936,20202,8,0.21,0.08,2025-03-11 08:51:01,PayPal,102,3177,Cancelled
TXN-124504,10309,20273,10,0.11,0.08,2024-09-27 08:51:01,Credit Card,116,3153,Shipped
TXN-124505,10171,20217,11,0.17,0.08,2024-07-17 08:51:01,PayPal,130,3036,Completed
TXN-124506,10665,20157,5,0.12,0.08,2024-06-07 08:51:01,PayPal,103,3172,Completed
TXN-124507,12250,20323,9,0.29,0.08,2025-10-27 08:51:01,Credit Card,117,3155,Completed
TXN-124508,11792,20283,8,0.14,0.08,2025-10-29 08:51:01,PayPal,109,3017,Shipped
TXN-124509,12938,20020,15,0.13,0.08,2025-12-20 08:51:01,Credit Card,118,3256,Completed
TXN-124510,11267,20153,13,0.05,0.08,2025-03-08 08:51:01,Bank Transfer,149,3312,Cancelled
TXN-124511,11951,20415,15,0.05,0.08,2025-11-24 08:51:01,Bank Transfer,106,3273,Cancelled
TXN-124512,12108,20383,1,0.11,0.08,2025-05-09 08:51:01,Credit Card,108,3061,Cancelled
TXN-124513,12805,20282,15,0.28,0.08,2025-03-27 08:51:01,Credit Card,120,3152,Cancelled
TXN-124514,11925,20045,12,0.04,0.08,2025-01-27 08:51:01,PayPal,107,3370,Shipped
TXN-124515,12607,20554,6,0.23,0.08,2025-03-15 08:51:01,Credit Card,108,3330,Cancelled
TXN-124516,11784,20569,13,0.14,0.08,2024-10-31 08:51:01,PayPal,119,3096,Completed
TXN-124517,11048,20544,8,0.27,0.08,2025-10-17 08:51:01,Credit Card,114,3099,Pending
